  2.95147E+01  7.61252E+01  7.52020E+00
  2.97782E+01  7.58144E+01  7.67705E+00
  3.00417E+01  7.41625E+01  7.76025E+00
  3.03052E+01  6.65589E+01  7.65411E+00
  3.05688E+01  6.28026E+01  7.41432E+00
  3.08323E+01  6.54926E+01  7.53608E+00
  3.10958E+01  6.85340E+01  7.79033E+00
  3.13593E+01  6.74471E+01  7.79097E+00
  3.16229E+01  6.20090E+01  7.59047E+00
  3.18864E+01  6.15591E+01  7.57935E+00
  3.21499E+01  6.07579E+01  7.81634E+00
  3.24134E+01  6.15821E+01  7.70494E+00
  3.26770E+01  6.12421E+01  7.72268E+00
  3.29405E+01  6.26515E+01  7.66132E+00
  3.32040E+01  6.36856E+01  7.77682E+00
  3.34675E+01  6.38827E+01  7.83021E+00
  3.37310E+01  6.21173E+01  7.88218E+00
  3.39946E+01  6.11649E+01  7.86378E+00
  3.42581E+01  6.19039E+01  8.05893E+00
  3.45216E+01  6.36212E+01  8.11364E+00
  3.47851E+01  6.27584E+01  8.05129E+00
  3.50487E+01  5.63257E+01  8.07742E+00
  3.53122E+01  5.01893E+01  7.56034E+00
  3.55757E+01  4.63723E+01  7.43738E+00
  3.58392E+01  4.48835E+01  7.72598E+00
  3.61028E+01  4.31200E+01  7.63886E+00
  3.63663E+01  4.00328E+01  7.42186E+00
  3.66298E+01  3.82446E+01  7.39955E+00
  3.68933E+01  3.62086E+01  7.29825E+00
  3.71569E+01  3.91347E+01  7.38135E+00
  3.74204E+01  4.29225E+01  7.96908E+00
  3.76839E+01  4.33579E+01  7.71004E+00
  3.79474E+01  3.56764E+01  7.19500E+00
  3.82110E+01  2.96392E+01  7.21672E+00
  3.84745E+01  2.87913E+01  7.10112E+00
  3.87380E+01  3.18316E+01  7.25539E+00
  3.90015E+01  3.10073E+01  7.34938E+00
  3.92650E+01  2.74193E+01  7.05933E+00
  3.95286E+01  2.57563E+01  6.73027E+00
  3.97921E+01  2.52330E+01  7.08421E+00
  4.00556E+01  2.35420E+01  6.78761E+00
  4.03191E+01  2.41399E+01  6.69819E+00
  4.05827E+01  2.55681E+01  7.14240E+00
  4.08462E+01  2.80107E+01  6.83037E+00
  4.11097E+01  2.47788E+01  6.91544E+00
  4.13732E+01  1.98469E+01  6.79184E+00
  4.16368E+01  1.71236E+01  6.55179E+00
  4.19003E+01  1.74558E+01  6.69458E+00
  4.21638E+01  1.93318E+01  6.86720E+00
  4.24273E+01  1.64697E+01  6.41327E+00
  4.26909E+01  1.20740E+01  5.93791E+00
  4.29544E+01  1.14627E+01  6.25540E+00
  4.32179E+01  1.42092E+01  6.72368E+00
  4.34814E+01  1.71427E+01  6.59554E+00
  4.37450E+01  1.70218E+01  6.61162E+00
  4.40085E+01  1.80481E+01  6.64463E+00
  4.42720E+01  1.65013E+01  6.54871E+00
  4.45355E+01  1.43363E+01  6.36406E+00
  4.47990E+01  1.29700E+01  6.13099E+00
  4.50626E+01  1.24379E+01  6.41231E+00
  4.53261E+01  1.02493E+01  6.10560E+00
  4.55896E+01  7.01819E+00  5.62045E+00
  4.58531E+01  5.63957E+00  5.64529E+00
  4.61167E+01  7.10696E+00  5.80115E+00
  4.63802E+01  8.97285E+00  5.92984E+00
  4.66437E+01  9.47543E+00  6.03231E+00
  4.69072E+01  8.59737E+00  5.92416E+00
  4.71708E+01  6.48112E+00  5.67803E+00
  4.74343E+01  4.80196E+00  5.48807E+00
  4.76978E+01  4.75423E+00  5.52146E+00
  4.79613E+01  7.13950E+00  5.59412E+00
  4.82249E+01  8.96616E+00  6.11502E+00
  4.84884E+01  7.07795E+00  5.79835E+00
  4.87519E+01  4.62806E+00  5.20328E+00
  4.90154E+01  3.78393E+00  5.34442E+00
  4.92790E+01  5.60512E+00  5.70562E+00
  4.95425E+01  5.67230E+00  5.45060E+00
  4.98060E+01  4.69855E+00  5.42839E+00
  5.00695E+01  3.01846E+00  5.29136E+00
  5.03330E+01  1.88631E+00  4.96278E+00
  5.05966E+01  4.50166E-01  4.94983E+00
  5.08601E+01  1.71825E-01  4.81773E+00
  5.11236E+01 -2.02953E-01  4.77613E+00
  5.13871E+01  2.03093E-01  4.78666E+00
  5.16507E+01  1.61916E+00  4.87762E+00
  5.19142E+01  3.66413E+00  5.21769E+00
  5.21777E+01  4.60061E+00  5.30814E+00
  5.24412E+01  4.86832E+00  5.21270E+00
  5.27048E+01  5.10951E+00  5.15507E+00
  5.29683E+01  5.89543E+00  5.46332E+00
  5.32318E+01  4.31120E+00  5.20849E+00
  5.34953E+01  2.60366E+00  4.72048E+00
  5.37589E+01  2.49839E+00  4.71365E+00
  5.40224E+01  4.19837E+00  5.27037E+00
  5.42859E+01  5.32115E+00  5.04167E+00
  5.45494E+01  5.47015E+00  5.16780E+00
  5.48130E+01  3.11996E+00  5.13041E+00
  5.50765E+01  8.06778E-01  4.16492E+00
  5.53400E+01  1.08073E-01  4.23136E+00
  5.56035E+01  1.68908E+00  4.81976E+00
  5.58670E+01  1.81111E+00  4.66233E+00
  5.61306E+01  8.09401E-01  4.14290E+00
  5.63941E+01  8.18669E-01  4.41303E+00
  5.66576E+01  1.40060E+00  4.60523E+00
  5.69211E+01  1.88776E+00  4.22419E+00
  5.71847E+01  3.59398E+00  4.64978E+00
  5.74482E+01  4.42518E+00  5.09693E+00
  5.77117E+01  3.62121E+00  4.52614E+00
  5.79752E+01  1.64556E+00  4.19181E+00
  5.82388E+01  1.34215E+00  4.36321E+00
  5.85023E+01  2.56266E+00  4.27134E+00
  5.87658E+01  3.11879E+00  4.63892E+00
  5.90293E+01  3.85364E+00  4.46785E+00
  5.92929E+01  2.47471E+00  4.57963E+00
  5.95564E+01  1.30906E+00  3.82812E+00
  5.98199E+01  1.21847E+00  4.01024E+00
  6.00834E+01  1.53819E+00  4.31952E+00
  6.03470E+01  2.13863E+00  4.00457E+00
  6.06105E+01  1.63366E+00  4.09369E+00
  6.08740E+01  2.33713E+00  4.16180E+00
  6.11375E+01  3.50373E+00  4.21947E+00
  6.14010E+01  3.83242E+00  4.58555E+00
  6.16646E+01  2.81263E+00  4.15551E+00
  6.19281E+01  2.10539E+00  3.73798E+00
  6.21916E+01  2.12331E+00  4.14353E+00
  6.24551E+01  3.78693E+00  4.21443E+00
  6.27187E+01  4.57316E+00  4.39240E+00
  6.29822E+01  4.31752E+00  4.46468E+00
  6.32457E+01  3.21491E+00  4.02084E+00
  6.35092E+01  1.33861E+00  3.70126E+00
  6.37728E+01  1.88906E+00  3.56618E+00
  6.40363E+01  4.47188E+00  4.20819E+00
  6.42998E+01  6.72407E+00  4.93398E+00
  6.45633E+01  6.96156E+00  4.61165E+00
  6.48269E+01  5.22083E+00  4.23355E+00
  6.50904E+01  3.91017E+00  4.20600E+00
  6.53539E+01  2.90281E+00  3.75201E+00
  6.56174E+01  2.69650E+00  3.79229E+00
  6.58810E+01  1.84935E+00  3.76547E+00
  6.61445E+01  1.88031E+00  3.32975E+00
