  0.00000E+00  1.35315E-02  0.00000E+00
  2.63548E-01  4.46558E-02  7.44913E-03
  5.27095E-01  1.35484E-01  1.99191E-02
  7.90643E-01  3.08420E-01  2.94086E-02
  1.05419E+00  5.56507E-01  3.85132E-02
  1.31774E+00  8.35941E-01  4.93651E-02
  1.58129E+00  1.10520E+00  6.27146E-02
  1.84483E+00  1.36878E+00  8.21277E-02
  2.10838E+00  1.66219E+00  1.03722E-01
  2.37193E+00  1.96877E+00  1.27585E-01
  2.63548E+00  2.33124E+00  1.48175E-01
  2.89902E+00  2.75245E+00  1.72630E-01
  3.16257E+00  3.23877E+00  2.04727E-01
  3.42612E+00  3.82495E+00  2.35595E-01
  3.68967E+00  4.39088E+00  2.74881E-01
  3.95321E+00  4.95636E+00  3.09875E-01
  4.21676E+00  5.53278E+00  3.48431E-01
  4.48031E+00  6.33674E+00  3.93481E-01
  4.74386E+00  7.32468E+00  4.41682E-01
  5.00740E+00  8.35391E+00  4.96077E-01
  5.27095E+00  9.44018E+00  5.43555E-01
  5.53450E+00  1.04848E+01  5.99159E-01
  5.79805E+00  1.17336E+01  6.55973E-01
  6.06160E+00  1.29429E+01  7.19637E-01
  6.32514E+00  1.41923E+01  7.99367E-01
  6.58869E+00  1.57297E+01  8.68198E-01
  6.85224E+00  1.74363E+01  9.32204E-01
  7.11579E+00  1.92678E+01  1.01368E+00
  7.37933E+00  2.06730E+01  1.08610E+00
  7.64288E+00  2.17991E+01  1.16953E+00
  7.90643E+00  2.30990E+01  1.26069E+00
  8.16998E+00  2.42923E+01  1.32873E+00
  8.43352E+00  2.54771E+01  1.39686E+00
  8.69707E+00  2.73300E+01  1.46808E+00
  8.96062E+00  3.01037E+01  1.58571E+00
  9.22417E+00  3.35346E+01  1.71368E+00
  9.48771E+00  3.64482E+01  1.81373E+00
  9.75126E+00  3.92294E+01  1.94170E+00
  1.00148E+01  4.25819E+01  2.08246E+00
  1.02784E+01  4.65228E+01  2.20853E+00
  1.05419E+01  5.05890E+01  2.32587E+00
  1.08055E+01  5.41346E+01  2.43827E+00
  1.10690E+01  5.70309E+01  2.56349E+00
  1.13325E+01  6.02902E+01  2.70802E+00
  1.15961E+01  6.49847E+01  2.90758E+00
  1.18596E+01  6.86350E+01  3.06563E+00
  1.21232E+01  6.99985E+01  3.10260E+00
  1.23867E+01  7.07030E+01  3.17469E+00
  1.26503E+01  7.30343E+01  3.35781E+00
  1.29138E+01  7.60754E+01  3.50216E+00
  1.31774E+01  7.72012E+01  3.58232E+00
  1.34409E+01  7.60476E+01  3.67560E+00
  1.37045E+01  7.32444E+01  3.66421E+00
  1.39680E+01  7.10872E+01  3.59713E+00
  1.42316E+01  7.07753E+01  3.70185E+00
  1.44951E+01  7.26483E+01  3.79416E+00
  1.47587E+01  7.57071E+01  3.88054E+00
  1.50222E+01  7.90816E+01  4.05940E+00
  1.52858E+01  8.24046E+01  4.24227E+00
  1.55493E+01  8.64092E+01  4.37209E+00
  1.58129E+01  9.30919E+01  4.55653E+00
  1.60764E+01  1.00767E+02  4.85706E+00
  1.63400E+01  1.07703E+02  5.13423E+00
  1.66035E+01  1.12286E+02  5.34424E+00
  1.68670E+01  1.18407E+02  5.45583E+00
  1.71306E+01  1.26836E+02  5.68639E+00
  1.73941E+01  1.33861E+02  5.88549E+00
  1.76577E+01  1.35909E+02  6.05425E+00
  1.79212E+01  1.32265E+02  6.11610E+00
  1.81848E+01  1.24867E+02  5.95042E+00
  1.84483E+01  1.18066E+02  5.82466E+00
  1.87119E+01  1.14174E+02  5.82344E+00
  1.89754E+01  1.12779E+02  5.91673E+00
  1.92390E+01  1.12338E+02  5.98695E+00
  1.95025E+01  1.12607E+02  6.03902E+00
  1.97661E+01  1.13873E+02  6.12814E+00
  2.00296E+01  1.12772E+02  6.14775E+00
  2.02932E+01  1.09612E+02  6.07732E+00
  2.05567E+01  1.06226E+02  6.10904E+00
  2.08203E+01  1.04172E+02  6.20329E+00
  2.10838E+01  1.01396E+02  6.22011E+00
  2.13474E+01  9.61571E+01  6.13958E+00
  2.16109E+01  9.03016E+01  6.03524E+00
  2.18745E+01  8.51683E+01  5.88187E+00
  2.21380E+01  8.11262E+01  5.95572E+00
  2.24015E+01  8.10456E+01  6.07626E+00
  2.26651E+01  8.69081E+01  6.30673E+00
  2.29286E+01  9.75486E+01  6.73234E+00
  2.31922E+01  1.06507E+02  6.98527E+00
  2.34557E+01  1.11511E+02  7.24932E+00
  2.37193E+01  1.16164E+02  7.41769E+00
  2.39828E+01  1.20209E+02  7.49838E+00
  2.42464E+01  1.22606E+02  7.63874E+00
  2.45099E+01  1.18747E+02  7.70992E+00
  2.47735E+01  1.11612E+02  7.49902E+00
  2.50370E+01  1.06103E+02  7.30026E+00
  2.53006E+01  1.01768E+02  7.42306E+00
  2.55641E+01  1.01226E+02  7.43736E+00
  2.58277E+01  1.01865E+02  7.51388E+00
  2.60912E+01  1.06717E+02  7.74764E+00
  2.63548E+01  1.15061E+02  7.99269E+00
  2.66183E+01  1.21789E+02  8.24952E+00
  2.68819E+01  1.25367E+02  8.46536E+00
  2.71454E+01  1.25185E+02  8.64870E+00
  2.74090E+01  1.27660E+02  8.73495E+00
  2.76725E+01  1.34479E+02  9.14027E+00
  2.79360E+01  1.41399E+02  9.47538E+00
  2.81996E+01  1.41312E+02  9.52713E+00
  2.84631E+01  1.39114E+02  9.42080E+00
  2.87267E+01  1.36040E+02  9.34921E+00
  2.89902E+01  1.27961E+02  9.15643E+00
  2.92538E+01  1.11542E+02  8.61737E+00
  2.95173E+01  9.09645E+01  8.14093E+00
  2.97809E+01  7.43225E+01  7.76572E+00
  3.00444E+01  6.11688E+01  7.28205E+00
  3.03080E+01  5.28407E+01  6.61904E+00
  3.05715E+01  4.87672E+01  6.58984E+00
  3.08351E+01  4.73159E+01  6.67810E+00
  3.10986E+01  4.41872E+01  6.54200E+00
  3.13622E+01  3.97495E+01  6.52635E+00
  3.16257E+01  3.73750E+01  6.54447E+00
  3.18893E+01  3.65765E+01  6.57384E+00
  3.21528E+01  3.64757E+01  6.57487E+00
  3.24164E+01  3.80480E+01  6.48781E+00
  3.26799E+01  3.97616E+01  6.62090E+00
  3.29435E+01  4.14505E+01  6.79208E+00
  3.32070E+01  4.14678E+01  6.82775E+00
  3.34705E+01  4.29110E+01  6.86291E+00
  3.37341E+01  4.34255E+01  7.01826E+00
